Shape_Leng,Shape_Area,ADM2_FR,ADM2_PCODE,ADM2_REF,ADM2ALT1FR,ADM2ALT2FR,ADM1_FR,ADM1_PCODE,ADM0_EN,ADM0_FR,ADM0_PCODE,date,validOn,validTo,total_sum,f_60_sum,f_65_sum,f_70_sum,f_75_sum,f_80_sum,m_60_sum,m_65_sum,m_70_sum,m_75_sum,m_80_sum,kmsquare,PopDens,PopDenTot,PopDenRank,ElderlyPop,EldPopTot,EldPopRank,FinalRank
0.37154061051,0.00629447175,Avrankou,BJ1005,,,,Oueme,BJ10,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,124462.108070850372314,1216.750204224139452,708.205855688080192,627.368777139112353,303.204909001011401,303.337071655783802,1085.891622424125671,595.888512015342712,398.302773933857679,215.711389044299722,186.287520166020840,76.984380763440939,1616.718960866878888,42716.709962227701908,0.037847459748105,5640.948635291773826,583314.632662043208256,0.009670507680475,0.047517967428580
2.81994334877,0.36325062808,Banikoara,BJ0101,,,,Alibori,BJ01,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,333885.315656229853630,2255.138710621511564,892.957978459016886,1313.562181541405153,554.057311812342959,673.359235111653106,2582.699542708694935,1312.849713536037598,1475.005056235706434,816.410699672051123,660.730424950001179,4386.160820496537781,76.122451802492790,42716.709962227701908,0.001782029839606,12536.770854648420936,583314.632662043208256,0.021492296185739,0.023274326025345
1.92118080749,0.21768870490,Bante,BJ0501,,,,Collines,BJ05,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,126627.399226680397987,1241.476595332846045,714.291643780947197,629.107056870474480,390.090288480918389,365.682807227247395,1123.048876810353249,611.227208946133032,544.275795540015679,300.172152162180282,317.995202247911948,2651.961955235502501,47.748573080655483,42716.709962227701908,0.001117796129966,6237.367627399027697,583314.632662043208256,0.010692973016867,0.011810769146833
3.50496342497,0.46300513794,Bassila,BJ0701,,,,Donga,BJ07,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,197974.838923491537571,1637.039673770894296,961.761638680414762,822.040434440510580,532.371785380310030,365.559685260188417,1628.592824490799103,1069.561945121036842,817.182277245825389,534.330917460116325,327.215257122894400,5631.316577122370290,35.156048538947111,42716.709962227701908,0.000823004593988,8695.656438972990145,583314.632662043208256,0.014907317512830,0.015730322106818
2.53836297057,0.27525788411,Bembereke,BJ0401,,,,Borgou,BJ04,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,164681.384549647569656,1088.543484865454957,578.611304456513608,633.142437648028135,268.085989540064475,287.011457462969702,1291.946183840511367,706.365982016373891,736.241195499256719,408.392255616665352,292.324536855157930,3335.276703685157827,49.375628824945942,42716.709962227701908,0.001155885574254,6290.664827800996136,583314.632662043208256,0.010784342575280,0.011940228149534
0.57171089161,0.01318998421,Bohicon,BJ1203,,,,Zou,BJ12,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,227767.178519129753113,2367.679428282193840,1182.647102059330791,1155.971943529322743,743.483186223544180,561.629615562036633,1724.715473854914308,947.036552531644702,799.462390108034015,535.277889326447621,393.585495603969321,161.117963917408105,1413.667185093570197,42716.709962227701908,0.033094009026997,10411.489077081438154,583314.632662043208256,0.017848839192610,0.050942848219607
0.66446698374,0.02063176731,Bonou,BJ1006,,,,Oueme,BJ10,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,46071.976981043815613,483.555579574313015,294.545214497018605,291.068605667445809,182.676907137036324,146.947239269968122,423.079527700319886,243.089265358168632,181.261909478576854,127.258880031993613,78.346407965989783,252.183627649184132,182.692181132135715,42716.709962227701908,0.004276831743214,2451.829536680830643,583314.632662043208256,0.004203271098295,0.008480102841509
0.81643089967,0.03051687719,Bopa,BJ0902,,,,Mono,BJ09,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,107461.325746536254883,1362.645763708278537,712.193887804169208,852.557604508008808,437.361521899932995,464.710868135327473,976.697261936031282,533.611008847830817,555.361958277178928,274.005172168603167,315.114460526150651,373.163520464818930,287.973823413072580,42716.709962227701908,0.006741479474138,6484.259507811511867,583314.632662043208256,0.011116229809322,0.017857709283460
1.53342564690,0.08112717009,Boukombe,BJ0201,,,,Atacora,BJ02,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,85625.997398555278778,1061.730146926129237,681.479262795299292,562.687569291447289,295.862355213437695,227.837451610830612,913.469838982913643,659.733685494051315,495.134843180072494,286.415685736108571,152.011438230430940,983.077346885918132,87.099959804578617,42716.709962227701908,0.002039013769590,5336.362277460721089,583314.632662043208256,0.009148342898767,0.011187356668357
0.54218610760,0.01408556071,Come,BJ0903,,,,Mono,BJ09,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,91940.557525753974915,1076.825969792902470,736.940840372815728,599.339380620978773,452.129317113198340,353.550308465026319,763.835115639492869,549.182618040591478,386.006536661181599,280.320594517514110,241.441760830115527,172.320212787117157,533.544823550888395,42716.709962227701908,0.012490307048990,5439.572442053817213,583314.632662043208256,0.009325280281809,0.021815587330799
1.34305846616,0.07270153985,Copargo,BJ0703,,,,Donga,BJ07,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,85016.496304661035538,832.638675773283467,512.940900939051062,516.055026141460985,284.243397992046084,318.985259419190697,831.235072365263477,575.932270627934486,515.263672159635462,283.847995047632139,289.037005189165939,881.982498193744050,96.392498126403353,42716.709962227701908,0.002256552487578,4960.179275654663797,583314.632662043208256,0.008503437078234,0.010759989565812
0.38357696288,0.00659039757,Cotonou,BJ0800,,,,Littoral,BJ08,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,786482.350909233093262,7213.821179226040840,4498.034483142197132,3035.950124781578779,2331.252279512584209,1482.206464296206832,6308.564202472567558,4132.220345981419086,2388.341994833201170,1624.040606371127069,833.197825941257179,80.634521525880999,9753.667982723733076,42716.709962227701908,0.228333782993785,33847.629506558179855,583314.632662043208256,0.058026367951871,0.286360150945656
1.21376268799,0.03561701580,Cove,BJ1204,,,,Zou,BJ12,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,58232.550289660692215,762.596082215430215,493.463894241722301,451.133424954023212,266.849489462445490,198.848984353127889,569.885354672791436,404.590139625477605,320.396771483705379,196.944084906950593,140.669786462676711,434.915470085894981,133.893950192573925,42716.709962227701908,0.003134463078055,3805.378012378350377,583314.632662043208256,0.006523714303226,0.009658177381281
0.51232380353,0.01286127996,Dangbo,BJ1007,,,,Oueme,BJ10,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,117467.303390979766846,1396.850835841149092,585.890869736671448,646.806870521977544,285.374306259676814,343.030349237844348,1268.107640650123358,499.727837392129004,418.111685341224074,205.930931684561074,185.402650548610836,157.295943000111237,746.791691829564343,42716.709962227701908,0.017482425319972,5835.233977213967592,583314.632662043208256,0.010003578944324,0.027486004264296
1.64126657659,0.13873423676,Dassa-Zoume,BJ0502,,,,Collines,BJ05,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,123736.761511728167534,1443.762202100595459,795.034006772795692,692.008253828040324,481.773263836570550,362.836186145723332,1279.028208258328959,664.827734759775922,585.720807051111478,361.859515438147355,309.049915020936169,1692.708166039892376,73.099878640753275,42716.709962227701908,0.001711271273125,6975.900093212025240,583314.632662043208256,0.011959069261432,0.013670340534557
0.66345051237,0.01851966845,Djakotomey,BJ0602,,,,Couffo,BJ06,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,165253.904649674892426,1933.558085264638066,806.516210163943470,721.853635965147987,420.265258861356415,515.493169818539172,1305.433513280935585,499.767947510350496,469.800262395292521,242.877174602763262,301.514443862717599,226.369535368054926,730.018305603658405,42716.709962227701908,0.017089759633857,7217.079701725684572,583314.632662043208256,0.012372533273835,0.029462292907692
2.03714590500,0.17920695147,Djidja,BJ1205,,,,Zou,BJ12,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,157245.078469797968864,1865.407276432146318,797.946365198353305,1032.162770317168906,494.655411329818889,533.023868353542639,1411.986571239307523,659.893981502857059,743.027051589975599,368.875689193198923,394.134225421410520,2187.791300363719984,71.873893293046734,42716.709962227701908,0.001682570903906,8301.113210577779682,583314.632662043208256,0.014230936009087,0.015913506912993
2.72903817798,0.32317248339,Djougou,BJ0702,,,,Donga,BJ07,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,323810.658390477299690,2861.703336200211197,1600.956350111722713,1674.949848847580142,886.292877913670964,924.661029465554748,2849.209074811544269,1792.867344186292030,1667.595524245640263,882.575759083207231,833.650265308038797,3922.856922988022234,82.544600720189479,42716.709962227701908,0.001932372619361,15974.461410173462355,583314.632662043208256,0.027385668926685,0.029318041546046
0.84033700686,0.02446965262,Dogbo,BJ0603,,,,Couffo,BJ06,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,137007.497146725654602,1573.768050846643746,650.538886322639883,728.600961043033749,347.008126113098115,523.478420384461060,1129.093237853143364,429.774980138055980,505.309374578529969,214.328469147556461,329.006466981256381,299.149200536732565,457.990517443828139,42716.709962227701908,0.010721577524318,6430.906973408418708,583314.632662043208256,0.011024765389581,0.021746342913899
1.75513801145,0.14445101671,Glazoue,BJ0503,,,,Collines,BJ05,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,150788.555343985557556,1477.523567240103148,954.827735236554872,750.112093805451877,464.490379741386278,357.326349045062670,1337.753764483379200,816.586013815598562,649.428949314984493,357.320106237282744,310.501452402182622,1760.450347041948135,85.653398630272505,42716.709962227701908,0.002005149710875,7475.870411321986467,583314.632662043208256,0.012816188713122,0.014821338423997
3.26520596542,0.41385934016,Gogounou,BJ0102,,,,Alibori,BJ01,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,151456.483530849218369,1027.597019825305324,409.772709567565471,599.203475983988028,172.481781958602369,270.274334247907973,1165.501520284335129,593.010935690283077,666.126642384566367,251.601838864226011,262.288662678969558,5006.826390070033995,30.249997050273336,42716.709962227701908,0.000708153719634,5417.858921485749306,583314.632662043208256,0.009288055910342,0.009996209629976
1.15182834273,0.02354116734,Grand-Popo,BJ0904,,,,Mono,BJ09,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,84432.260404944419861,1084.849086724221706,772.128895204514265,688.130416173487902,467.209448552690446,385.572351000737399,804.761023398488760,600.412664660252631,464.453954410273582,303.774387398734689,286.799641263671219,288.044517579286662,293.122261498012165,42716.709962227701908,0.006862004629036,5858.091868787072599,583314.632662043208256,0.010042765157549,0.016904769786585
0.66650209107,0.02487983977,Houeyogbe,BJ0905,,,,Mono,BJ09,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,128172.873116493225098,1640.295295392163098,862.059013873338699,1035.150168793741614,535.398314837832004,529.074335763230920,1162.229330305010080,641.703333928715438,665.794064691290259,331.509581471560523,358.487404908519238,304.302851136715674,421.201683249784423,42716.709962227701908,0.009860349348586,7761.700843965401873,583314.632662043208256,0.013306199449418,0.023166548798004
0.64454044017,0.01770221511,Ifangni,BJ1102,,,,Plateau,BJ11,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,161252.481708645820618,1853.252658020704985,1167.087760418653488,878.186335584148765,519.471083729993552,466.009808517526835,1518.065765503793955,965.919309297576547,642.945738247595727,381.283746183384210,256.337060658726841,216.471208465568225,744.914221395380309,42716.709962227701908,0.017438473657126,8648.559266162104905,583314.632662043208256,0.014826576913891,0.032265050571017
2.88444546893,0.31079573460,Kalale,BJ0402,,,,Borgou,BJ04,Benin,Bénin (le),BJ,2015-08-07,2019-08-16,,242807.735470712184906,1519.971199186402373,596.263829829898896,839.784409216867061,275.880538418277865,488.871286390509340,1757.670828877948225,709.347551857208600,951.224960829829797,410.563856813285383,484.221820351958741,3764.790208666360286,64.494360113820107,42716.709962227701908,0.001509815717803,8033.800281772186281,583314.632662043208256,0.013772670582784,0.015282486300587
